Price,Area,Location,No. of Bedrooms,Resale,MaintenanceStaff,Gymnasium,24X7Security,PowerBackup,CarParking,StaffQuarter,AC,Wifi,Children'splayarea,LiftAvailable,BED
4400000,998,"Kelambakkam, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
5737000,721,"Ambattur, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
4383000,1100,"Sithalapakkam, Chennai",3,0,9,9,9,9,9,9,9,9,9,9,9
5405000,927,"Ambattur, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
4233000,974,"Medavakkam, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
4795000,1150,"Medavakkam, Chennai",3,0,9,9,9,9,9,9,9,9,9,9,9
4085000,882,"Medavakkam, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
4124000,999,"Medavakkam, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
5389000,817,"Medavakkam, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
5295000,887,"Medavakkam, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
5562000,1159,"Medavakkam, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
2788000,929,"Medavakkam, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
2788000,1181,"Medavakkam, Chennai",3,0,9,9,9,9,9,9,9,9,9,9,9
5335000,464,"Medavakkam, Chennai",1,0,9,9,9,9,9,9,9,9,9,9,9
5334000,464,"Medavakkam, Chennai",1,0,9,9,9,9,9,9,9,9,9,9,9
5334000,970,"Kilkattalai, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
3800000,970,"Kilkattalai, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
6800000,970,"Kilkattalai, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
5300000,790,"Perumbakkam, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
3892000,1153,"Iyappanthangal, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
11000000,830,"Kovilambakkam, Chennai",1,0,9,9,9,9,9,9,9,9,9,9,9
14500000,857,"Padur, Chennai",1,0,9,9,9,9,9,9,9,9,9,9,9
3013000,1200,"Thiruvanmiyur, Chennai",3,1,9,9,9,9,9,9,9,9,9,9,9
3129000,1700,"Thoraipakkam, Chennai",3,1,9,9,9,9,9,9,9,9,9,9,9
3153000,861,"Guduvancheri, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
3500000,894,"Guduvancheri, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
3500000,901,"Guduvancheri, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
4791000,1000,"Guduvancheri, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
3536000,1000,"Guduvancheri, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
2118000,848,"Sembakkam, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
3150000,943,"Selaiyur, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
2988000,565,"Selaiyur, Chennai",1,0,9,9,9,9,9,9,9,9,9,9,9
6720000,840,"Selaiyur, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
4513000,797,"Selaiyur, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
3490999,1120,"Chromepet, Chennai",3,0,9,9,9,9,9,9,9,9,9,9,9
3285000,868,"Chromepet, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
16500000,930,"Selaiyur, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
4829000,876,"Selaiyur, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
16500000,1610,"Thiruverkadu, Chennai",3,1,9,9,9,9,9,9,9,9,9,9,9
8200000,1271,"Vengambakkam, Chennai",3,0,9,9,9,9,9,9,9,9,9,9,9
24200000,2691,"Pallikaranai, Chennai",4,0,9,9,9,9,9,9,9,9,9,9,9
24600000,1255,"Pallikaranai, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
23300000,1938,"Thiruvanmiyur, Chennai",3,0,9,9,9,9,9,9,9,9,9,9,9
17800000,1970,"Thiruvanmiyur, Chennai",3,0,9,9,9,9,9,9,9,9,9,9,9
22799999,1871,"Thiruvanmiyur, Chennai",3,0,9,9,9,9,9,9,9,9,9,9,9
16500000,1431,"Thiruvanmiyur, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
4829000,1831,"Thiruvanmiyur, Chennai",3,0,9,9,9,9,9,9,9,9,9,9,9
3188000,1610,"Thiruverkadu, Chennai",3,1,9,9,9,9,9,9,9,9,9,9,9
2572000,1271,"Vengambakkam, Chennai",3,0,9,9,9,9,9,9,9,9,9,9,9
6655000,839,"Vengambakkam, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
5050000,677,"Vengambakkam, Chennai",1,0,9,9,9,9,9,9,9,9,9,9,9
4605000,1331,"Selaiyur, Chennai",3,0,9,9,9,9,9,9,9,9,9,9,9
2650000,970,"Selaiyur, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
6096000,881,"Selaiyur, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
5108000,531,"Selaiyur, Chennai",1,0,9,9,9,9,9,9,9,9,9,9,9
4810000,1183,"Madambakkam, Chennai",3,0,9,9,9,9,9,9,9,9,9,9,9
4469000,961,"Madambakkam, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
4963000,900,"Madambakkam, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
4728000,851,"Madambakkam, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
3719000,1201,"Madambakkam, Chennai",3,0,9,9,9,9,9,9,9,9,9,9,9
6884999,1139,"Madambakkam, Chennai",3,0,9,9,9,9,9,9,9,9,9,9,9
6258000,864,"Madambakkam, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
5076000,1275,"Rajakilpakkam, Chennai",3,0,9,9,9,9,9,9,9,9,9,9,9
4692000,1159,"Rajakilpakkam, Chennai",3,0,9,9,9,9,9,9,9,9,9,9,9
4325000,940,"Rajakilpakkam, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
6385000,869,"Rajakilpakkam, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
6011000,801,"Rajakilpakkam, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
6011000,1161,"Sembakkam, Chennai",3,0,9,9,9,9,9,9,9,9,9,9,9
5027000,1093,"Sembakkam, Chennai",3,0,9,9,9,9,9,9,9,9,9,9,9
5027000,1093,"Sembakkam, Chennai",3,0,9,9,9,9,9,9,9,9,9,9,9
3667000,931,"Sembakkam, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
3021000,931,"Sembakkam, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
2382000,965,"Madambakkam, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
3700000,795,"Madambakkam, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
3650000,627,"Agaramthen, Chennai",1,0,9,9,9,9,9,9,9,9,9,9,9
3600000,850,"Avadi, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
42699999,850,"Avadi, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
39800000,850,"Avadi, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
3650000,3055,"Egmore, Chennai",4,0,9,9,9,9,9,9,9,9,9,9,9
3600000,2655,"Egmore, Chennai",4,0,9,9,9,9,9,9,9,9,9,9,9
42699999,850,"Avadi, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
39800000,850,"Avadi, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
29600000,3055,"Egmore, Chennai",4,0,9,9,9,9,9,9,9,9,9,9,9
21200000,2655,"Egmore, Chennai",4,0,9,9,9,9,9,9,9,9,9,9,9
42600000,1975,"Egmore, Chennai",3,0,9,9,9,9,9,9,9,9,9,9,9
18500000,1415,"Egmore, Chennai",3,0,9,9,9,9,9,9,9,9,9,9,9
38300000,2840,"Egmore, Chennai",4,0,9,9,9,9,9,9,9,9,9,9,9
24900000,1325,"Egmore, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
56100000,2555,"Egmore, Chennai",4,0,9,9,9,9,9,9,9,9,9,9,9
52600000,1660,"Egmore, Chennai",3,0,9,9,9,9,9,9,9,9,9,9,9
75700000,2610,"Raja Annamalai Puram, Chennai",3,0,9,9,9,9,9,9,9,9,9,9,9
48400000,2450,"Raja Annamalai Puram, Chennai",3,0,9,9,9,9,9,9,9,9,9,9,9
51600000,3225,"Raja Annamalai Puram, Chennai",4,0,9,9,9,9,9,9,9,9,9,9,9
47300000,2255,"Raja Annamalai Puram, Chennai",3,0,9,9,9,9,9,9,9,9,9,9,9
16700000,2400,"Raja Annamalai Puram, Chennai",3,0,9,9,9,9,9,9,9,9,9,9,9
18200000,2200,"Raja Annamalai Puram, Chennai",3,0,9,9,9,9,9,9,9,9,9,9,9
17900000,2226,"Korattur, Chennai",3,0,9,9,9,9,9,9,9,9,9,9,9
9764000,2436,"Korattur, Chennai",3,0,9,9,9,9,9,9,9,9,9,9,9
6200000,2392,"Korattur, Chennai",3,0,9,9,9,9,9,9,9,9,9,9,9
18100000,1336,"Korattur, Chennai",3,0,9,9,9,9,9,9,9,9,9,9,9
6400000,708,"Thoraipakkam OMR, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
16100000,1720,"Thoraipakkam OMR, Chennai",3,0,9,9,9,9,9,9,9,9,9,9,9
16700000,734,"Thoraipakkam OMR, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
13400000,1576,"Thoraipakkam OMR, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
3490999,1636,"Thoraipakkam OMR, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
3285000,1296,"Thoraipakkam OMR, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
3619000,930,"Selaiyur, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
2835000,876,"Selaiyur, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
8500000,742,"Madambakkam, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
3415000,654,"Madambakkam, Chennai",1,0,9,9,9,9,9,9,9,9,9,9,9
3500000,1620,"Madipakkam, Chennai",3,0,9,9,9,9,9,9,9,9,9,9,9
7500000,833,"Sithalapakkam, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
4438000,545,"Keelma Nagar, Chennai",1,0,9,9,9,9,9,9,9,9,9,9,9
4114000,1000,"Velachery, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
4114000,822,"Medavakkam, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
3618000,763,"Medavakkam, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
7441000,763,"Medavakkam, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
7441000,670,"Medavakkam, Chennai",1,0,9,9,9,9,9,9,9,9,9,9,9
6647000,1378,"Madipakkam, Chennai",3,0,9,9,9,9,9,9,9,9,9,9,9
6296000,1378,"Madipakkam, Chennai",3,0,9,9,9,9,9,9,9,9,9,9,9
5783000,1231,"Madipakkam, Chennai",3,0,9,9,9,9,9,9,9,9,9,9,9
5157000,1166,"Madipakkam, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
4860000,1071,"Madipakkam, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
4676000,955,"Madipakkam, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
4692000,900,"Madipakkam, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
4692000,866,"Madipakkam, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
4240000,1173,"Perumbakkam, Chennai",3,0,9,9,9,9,9,9,9,9,9,9,9
5781000,1173,"Perumbakkam, Chennai",3,0,9,9,9,9,9,9,9,9,9,9,9
5273000,1060,"Vengaivasal, Chennai",3,0,9,9,9,9,9,9,9,9,9,9,9
4700000,1230,"Pallikaranai, Chennai",3,0,9,9,9,9,9,9,9,9,9,9,9
4535000,1122,"Pallikaranai, Chennai",3,0,9,9,9,9,9,9,9,9,9,9,9
4186999,1000,"Pallikaranai, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
3904999,965,"Pallikaranai, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
4331000,891,"Pallikaranai, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
7559999,831,"Pallikaranai, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
7128000,833,"Kovilambakkam, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
6318000,1400,"Medavakkam, Chennai",3,0,9,9,9,9,9,9,9,9,9,9,9
5508000,1320,"Medavakkam, Chennai",3,0,9,9,9,9,9,9,9,9,9,9,9
5335000,1170,"Medavakkam, Chennai",3,0,9,9,9,9,9,9,9,9,9,9,9
4822000,1020,"Medavakkam, Chennai",3,0,9,9,9,9,9,9,9,9,9,9,9
5872000,988,"Medavakkam, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
5482000,893,"Medavakkam, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
5017000,1263,"Sunnambu Kolathur S Kolathur, Chennai",3,0,9,9,9,9,9,9,9,9,9,9,9
3864000,1179,"Sunnambu Kolathur S Kolathur, Chennai",3,0,9,9,9,9,9,9,9,9,9,9,9
3332000,1079,"Sunnambu Kolathur S Kolathur, Chennai",3,0,9,9,9,9,9,9,9,9,9,9,9
4580000,966,"Perumbakkam, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
2188000,833,"Vengaivasal, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
4491000,985,"Sunnambu Kolathur S Kolathur, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
5372000,522,"Perumbakkam, Chennai",1,0,9,9,9,9,9,9,9,9,9,9,9
4143000,966,"Sunnambu Kolathur S Kolathur, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
4840000,1221,"Medavakkam, Chennai",3,0,9,9,9,9,9,9,9,9,9,9,9
4589000,891,"Sunnambu Kolathur S Kolathur, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
4003000,1100,"Medavakkam, Chennai",3,0,9,9,9,9,9,9,9,9,9,9,9
4331000,1043,"Medavakkam, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
4061000,861,"Sunnambu Kolathur S Kolathur, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
3744000,833,"Kovilambakkam, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
3392000,923,"Medavakkam, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
2952000,851,"Medavakkam, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
2503000,771,"Medavakkam, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
5145000,671,"Medavakkam, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
4918000,569,"Medavakkam, Chennai",1,0,9,9,9,9,9,9,9,9,9,9,9
4481000,1225,"Nanmangalam, Chennai",3,0,9,9,9,9,9,9,9,9,9,9,9
4136999,1171,"Nanmangalam, Chennai",3,0,9,9,9,9,9,9,9,9,9,9,9
3876000,1067,"Nanmangalam, Chennai",3,0,9,9,9,9,9,9,9,9,9,9,9
3636999,985,"Nanmangalam, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
3313000,923,"Nanmangalam, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
2352000,866,"Nanmangalam, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
6139000,789,"Nanmangalam, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
7051000,560,"Nanmangalam, Chennai",1,0,9,9,9,9,9,9,9,9,9,9,9
5327000,1253,"Korattur, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
4000000,1439,"Korattur, Chennai",3,0,9,9,9,9,9,9,9,9,9,9,9
4200000,943,"Medavakkam, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
31500000,935,"Avadi, Chennai",2,1,9,9,9,9,9,9,9,9,9,9,9
3415000,910,"Gerugambakkam, Chennai",2,1,9,9,9,9,9,9,9,9,9,9,9
3152000,1850,"Egmore, Chennai",3,1,9,9,9,9,9,9,9,9,9,9,9
3152000,833,"Sithalapakkam, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
4784000,769,"Sithalapakkam, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
4784000,769,"Sithalapakkam, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
4784000,920,"Kovilambakkam, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
4784000,920,"Kovilambakkam, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
4784000,920,"Kovilambakkam, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
4784000,920,"Kovilambakkam, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
4784000,920,"Kovilambakkam, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
4518000,920,"Kovilambakkam, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
4518000,920,"Kovilambakkam, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
4331000,869,"Kovilambakkam, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
4331000,869,"Kovilambakkam, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
4331000,833,"Kovilambakkam, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
4331000,833,"Kovilambakkam, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
5202000,833,"Kovilambakkam, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
4797000,833,"Kovilambakkam, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
4797000,1269,"Sithalapakkam, Chennai",3,0,9,9,9,9,9,9,9,9,9,9,9
4797000,1170,"Sithalapakkam, Chennai",3,0,9,9,9,9,9,9,9,9,9,9,9
4797000,1170,"Sithalapakkam, Chennai",3,0,9,9,9,9,9,9,9,9,9,9,9
4485000,1170,"Sithalapakkam, Chennai",3,0,9,9,9,9,9,9,9,9,9,9,9
4485000,1170,"Sithalapakkam, Chennai",3,0,9,9,9,9,9,9,9,9,9,9,9
4485000,1094,"Sithalapakkam, Chennai",3,0,9,9,9,9,9,9,9,9,9,9,9
4067000,1094,"Sithalapakkam, Chennai",3,0,9,9,9,9,9,9,9,9,9,9,9
3772000,1094,"Sithalapakkam, Chennai",3,0,9,9,9,9,9,9,9,9,9,9,9
3561999,992,"Sithalapakkam, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
5319000,920,"Sithalapakkam, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
5319000,869,"Sithalapakkam, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
5038000,1023,"Kovilambakkam, Chennai",3,0,9,9,9,9,9,9,9,9,9,9,9
5900000,1023,"Kovilambakkam, Chennai",3,0,9,9,9,9,9,9,9,9,9,9,9
4500000,969,"Kovilambakkam, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
5850000,1175,"Sholinganallur, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
8200000,909,"Kundrathur, Chennai",2,1,9,9,9,9,9,9,9,9,9,9,9
4118000,1155,"Sholinganallur, Chennai",3,0,9,9,9,9,9,9,9,9,9,9,9
3897999,1400,"Porur, Chennai",3,1,9,9,9,9,9,9,9,9,9,9,9
2613000,936,"Perungalathur, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
4237000,886,"Perungalathur, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
15500000,594,"Perungalathur, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
15900000,963,"Perungalathur, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
15600000,1548,"Valasaravakkam, Chennai",3,0,9,9,9,9,9,9,9,9,9,9,9
15700000,1591,"Valasaravakkam, Chennai",3,0,9,9,9,9,9,9,9,9,9,9,9
6000000,1563,"Valasaravakkam, Chennai",3,0,9,9,9,9,9,9,9,9,9,9,9
8108000,1568,"Valasaravakkam, Chennai",3,0,9,9,9,9,9,9,9,9,9,9,9
17600000,887,"Velachery, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
17600000,1243,"Pallikaranai, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
12600000,2712,"Pallikaranai, Chennai",4,0,9,9,9,9,9,9,9,9,9,9,9
12000000,2712,"Pallikaranai, Chennai",4,0,9,9,9,9,9,9,9,9,9,9,9
16500000,1944,"Pallikaranai, Chennai",3,0,9,9,9,9,9,9,9,9,9,9,9
8200000,1922,"Pallikaranai, Chennai",3,0,9,9,9,9,9,9,9,9,9,9,9
21400000,2691,"Pallikaranai, Chennai",4,0,9,9,9,9,9,9,9,9,9,9,9
25400000,1255,"Pallikaranai, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
24400000,1341,"Egmore, Chennai",3,0,9,9,9,9,9,9,9,9,9,9,9
5600000,1591,"Egmore, Chennai",3,0,9,9,9,9,9,9,9,9,9,9,9
10000000,1526,"Egmore, Chennai",3,0,9,9,9,9,9,9,9,9,9,9,9
10000000,830,"Pallikaranai, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
7800000,1385,"Madipakkam, Chennai",3,0,9,9,9,9,9,9,9,9,9,9,9
10000000,1450,"Kilkattalai, Chennai",3,0,9,9,9,9,9,9,9,9,9,9,9
6681999,956,"Adambakkam, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
5350000,1385,"Madipakkam, Chennai",3,0,9,9,9,9,9,9,9,9,9,9,9
5000000,1285,"Kovilambakkam, Chennai",3,0,9,9,9,9,9,9,9,9,9,9,9
5000000,1028,"Kovilambakkam, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
5100000,1250,"Ottiyambakkam, Chennai",3,0,9,9,9,9,9,9,9,9,9,9,9
5282000,823,"Madipakkam, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
13400000,841,"Madipakkam, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
14300000,915,"Kilkattalai, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
12900000,1536,"Velachery, Chennai",3,0,9,9,9,9,9,9,9,9,9,9,9
10600000,1639,"Velachery, Chennai",3,0,9,9,9,9,9,9,9,9,9,9,9
13799999,1475,"Velachery, Chennai",3,0,9,9,9,9,9,9,9,9,9,9,9
10000000,1217,"Velachery, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
10700000,1582,"Velachery, Chennai",3,0,9,9,9,9,9,9,9,9,9,9,9
14000000,1147,"Velachery, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
9625000,1234,"Velachery, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
4920000,1600,"Velachery, Chennai",3,0,9,9,9,9,9,9,9,9,9,9,9
3675000,1100,"Velachery, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
3675000,615,"Saidapet, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
6125000,750,"Medavakkam, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
5330000,755,"Medavakkam, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
4214000,1263,"Perumbakkam, Chennai",3,0,9,9,9,9,9,9,9,9,9,9,9
3854999,1099,"Perumbakkam, Chennai",3,0,9,9,9,9,9,9,9,9,9,9,9
5854000,869,"Perumbakkam, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
2570000,795,"Perumbakkam, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
6018000,1140,"Madambakkam, Chennai",3,0,9,9,9,9,9,9,9,9,9,9,9
5999000,530,"Perumbakkam, Chennai",1,0,9,9,9,9,9,9,9,9,9,9,9
4299000,1180,"Madambakkam, Chennai",3,0,9,9,9,9,9,9,9,9,9,9,9
3245000,1180,"Madambakkam, Chennai",3,0,9,9,9,9,9,9,9,9,9,9,9
2867000,1108,"Kovur, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
3045000,824,"Kovur, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
3247999,721,"Kovur, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
8084000,769,"Kovur, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
2605000,824,"Kovur, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
2605000,1304,"Porur, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
2495000,521,"Kattupakkam, Chennai",1,0,9,9,9,9,9,9,9,9,9,9,9
4564000,521,"Kattupakkam, Chennai",1,0,9,9,9,9,9,9,9,9,9,9,9
6100000,499,"Kattupakkam, Chennai",1,0,9,9,9,9,9,9,9,9,9,9,9
6363000,815,"Mogappair, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
3750000,1019,"Maduravoyal, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
3267000,1010,"Maduravoyal, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
2573000,670,"Thoraipakkam, Chennai",1,0,9,9,9,9,9,9,9,9,9,9,9
12100000,989,"Kattankulathur, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
5712000,780,"Guduvancheri, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
4163000,1600,"Palavakkam, Chennai",3,0,9,9,9,9,9,9,9,9,9,9,9
3250000,1020,"Thoraipakkam, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
4250000,1225,"Maraimalai Nagar, Chennai",3,0,9,9,9,9,9,9,9,9,9,9,9
7000000,985,"Maraimalai Nagar, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
10500000,850,"Porur, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
9000000,1400,"Maduravoyal, Chennai",3,0,9,9,9,9,9,9,9,9,9,9,9
28200000,1600,"Vettuvankani, Chennai",3,0,9,9,9,9,9,9,9,9,9,9,9
31100000,1200,"Palavakkam, Chennai",3,0,9,9,9,9,9,9,9,9,9,9,9
4900000,1885,"Nungambakkam, Chennai",3,1,9,9,9,9,9,9,9,9,9,9,9
36000000,1500,"Adyar, Chennai",3,0,9,9,9,9,9,9,9,9,9,9,9
36000000,876,"Porur, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
36000000,2777,"Raja Annamalai Puram, Chennai",3,0,9,9,9,9,9,9,9,9,9,9,9
3752000,2777,"Raja Annamalai Puram, Chennai",3,0,9,9,9,9,9,9,9,9,9,9,9
4564000,2777,"Alwarpet, Chennai",3,0,9,9,9,9,9,9,9,9,9,9,9
38600000,670,"Thoraipakkam, Chennai",1,0,9,9,9,9,9,9,9,9,9,9,9
28300000,815,"Maduravoyal, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
11200000,2652,"Nungambakkam, Chennai",4,0,9,9,9,9,9,9,9,9,9,9,9
12600000,1885,"Nungambakkam, Chennai",3,0,9,9,9,9,9,9,9,9,9,9,9
6200000,1600,"Kottivakkam, Chennai",3,0,9,9,9,9,9,9,9,9,9,9,9
3180000,1800,"Kottivakkam, Chennai",3,0,9,9,9,9,9,9,9,9,9,9,9
4272000,1019,"Maduravoyal, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
4299000,966,"Maraimalai Nagar, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
3650000,890,"Medavakkam, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
4237000,920,"Kovilambakkam, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
4953000,745,"Vellakkal, Chennai",2,0,9,9,9,9,9,9,9,9,9,9,9
